gene,weight,weight_zscore,bootstrap_std,bootstrap_ratio,bootstrap_ratio_zscore,abs_bootstrap_ratio,signed_contribution_rank,abs_bootstrap_ratio_rank
PPP4C,0.0077356444292,0.856840567542,0.00426681751086,1.81297756689,0.504817068237,1.81297756689,4498,7626
PPP3CB,-0.00390840390742,-0.614881252684,0.00357844229229,-1.09220816997,-0.567431305241,1.09220816997,11159,10579
PPP3CC,-0.0072945965196,-1.04287102143,0.00317200954397,-2.29967672495,-1.01308480604,2.29967672495,13470,5871
PPP3R1,9.96362094709e-05,-0.108294546253,0.00417290224646,0.0238769574713,-0.155505676053,0.0238769574713,8591,15619
PPP3R2,0.00135125086074,0.0499003134329,0.00332424294059,0.406483787404,-0.0142928283266,0.406483787404,7649,13745
PPP5C,-0.000162936867392,-0.141481846362,0.00213105588571,-0.0764582798997,-0.1925374891,0.0764582798997,8839,15378
PPP6C,-0.00435328840022,-0.67111137099,0.00479890582061,-0.907141870032,-0.49912688099,0.907141870032,10761,11394
PPT1,-0.00498053079167,-0.750390182567,0.0064019889176,-0.777966168917,-0.451450605544,0.777966168917,10485,11976
PPY,0.00248689218261,0.193436999731,0.00357293548569,0.696036128435,0.0925753910675,0.696036128435,6925,12347
NPY4R,0.000891738221011,-0.0081786947447,0.00493171195266,0.180817174557,-0.097582049908,0.180817174557,8205,14877
PRB1,0.0109056776421,1.25750938266,0.00357493924508,3.05059104349,0.961596481836,3.05059104349,2588,3907
PRB3,-0.000419136756989,-0.17386362261,0.00252030610228,-0.16630390912,-0.225697788826,0.16630390912,9044,14936
PRB4,-0.00777167198922,-1.10316984176,0.00423243585329,-1.83621731282,-0.842030819878,1.83621731282,12659,7538
PRCC,-0.00759004929249,-1.08021407258,0.00263713887442,-2.87813788122,-1.22658373179,2.87813788122,14223,4310
PRCP,0.0063041962136,0.675916071824,0.0032254257532,1.9545314932,0.557061909356,1.9545314932,4244,7124
PRELP,0.0150434795165,1.78049701809,0.00211870770332,7.10030906715,2.45626978579,7.10030906715,194,231
PREP,-0.0126646781298,-1.72160972585,0.00476990461017,-2.6551218871,-1.14427280278,2.6551218871,13968,4870
PRF1,0.00922572352442,1.04517557397,0.0029066224872,3.17403569436,1.00715753648,3.17403569436,2432,3636
SRGN,0.00232929049116,0.173517308443,0.00192023564568,1.21302325389,0.283385430283,1.21302325389,5700,10050
PRH2,-0.00681062535268,-0.981700635826,0.00212378045196,-3.20684058769,-1.34790160069,3.20684058769,14582,3562
PRIM1,-0.013094096088,-1.77588498826,0.00165794045746,-7.89780840985,-3.07924791482,7.89780840985,15731,108
PRIM2,0.00943460772801,1.07157699652,0.00473971963656,1.99054130865,0.570352442061,1.99054130865,4157,6964
PRKAA1,0.000591783006627,-0.0460908212953,0.0023028814836,0.256975016232,-0.069473650219,0.256975016232,8023,14499
PRKAA2,0.012064996408,1.40403872324,0.00398553576319,3.02719562059,0.952961679648,3.02719562059,2620,3971
PRKAB1,-0.00497396243859,-0.749559991187,0.00712750892892,-0.6978542557,-0.421882833834,0.6978542557,10324,12341
PRKAB2,-0.013668445786,-1.84847855353,0.00404513316838,-3.37898536761,-1.41143693957,3.37898536761,14722,3217
PRKACA,0.00192628772894,0.122580731951,0.00486040480689,0.396322488655,-0.0180431689393,0.396322488655,7676,13806
PRKACB,-0.00341120072317,-0.552038437695,0.00531977184749,-0.641230643149,-0.400984143713,0.641230643149,10192,12618
PKIA,0.0100756799506,1.15260379673,0.00219477777166,4.59075177482,1.53004028841,4.59075177482,1159,1554
PKIB,0.00206729201271,0.140402633336,0.00392996988166,0.526032533316,0.0298303224687,0.526032533316,7357,13168
PRKAG1,0.00416270184,0.405246979218,0.00357365717655,1.16482965051,0.265598094973,1.16482965051,5809,10251
PRKAR1A,-0.000169021881828,-0.142250947302,0.00583960730816,-0.0289440493013,-0.175000897263,0.0289440493013,8727,15593
PRKAR1B,-0.00595915734595,-0.874081360425,0.00501029730318,-1.18938198381,-0.603296297456,1.18938198381,11347,10156
PRKAR2A,-0.00532230189943,-0.793587529595,0.00248528256964,-2.14152787471,-0.954715096562,2.14152787471,13212,6405
PRKAR2B,-0.00814743412419,-1.1506634039,0.0060651902313,-1.34331056628,-0.660108386984,1.34331056628,11696,9472
PRKCA,0.00299048988397,0.257088034516,0.00534579372762,0.559409890531,0.0421492652925,0.559409890531,7262,12995
PRKCB,0.00868043803735,0.976255510568,0.00286885172553,3.02575346091,0.952429406151,3.02575346091,2621,3973
PRKCD,0.0104136859731,1.19532526476,0.00148844136794,6.99636962353,2.41790772929,6.99636962353,209,251
PRKCE,-0.00555839819093,-0.823428359333,0.00872164464644,-0.637310784405,-0.39953739898,0.637310784405,10183,12638
PRKCG,0.0108645872511,1.25231586034,0.00189403769981,5.73620432804,1.95280487158,5.73620432804,544,687
PRKCH,0.00223879122733,0.162078869042,0.00555895187114,0.40273621345,-0.0156759860454,0.40273621345,7658,13766
PRKCI,-0.00632841446568,-0.920752736622,0.0030626962403,-2.06628864542,-0.926945739095,2.06628864542,13081,6676
PKN1,0.0166395987323,1.98223471357,0.00306904843622,5.4217452341,1.83674404706,5.4217452341,699,895
PKN2,0.00733530521316,0.80624064364,0.00200547774567,3.65763480995,1.18564470118,3.65763480995,1897,2728
PRKD1,0.00361178664032,0.335615361673,0.00556854148355,0.648605501278,0.0750696556588,0.648605501278,7044,12585
PRKCQ,-0.00335423449432,-0.544838326565,0.00448696868331,-0.74755023515,-0.440224667355,0.74755023515,10426,12120
PRKCSH,-0.0068939852504,-0.992236712014,0.00604566476696,-1.14031880962,-0.585188020225,1.14031880962,11258,10362
PRKCZ,-0.00507258387669,-0.762025013505,0.00325512308528,-1.558338577,-0.739471104427,1.558338577,12131,8605
PRKDC,-0.00373511486514,-0.592978795965,0.00498844722293,-0.748753008345,-0.440668587889,0.748753008345,10428,12115
PRKG1,0.0102339499712,1.1726079599,0.00380005823298,2.69310345888,0.829654666113,2.69310345888,3054,4788
PRKG2,0.00134357608739,0.0489302786923,0.00283501358422,0.473922274966,0.0105974248784,0.473922274966,7479,13416
MAPK1,0.00708461429663,0.774555160951,0.00158961148355,4.45682128618,1.48060911202,4.45682128618,1254,1691
MAPK3,0.0111323451282,1.28615848095,0.00186654903992,5.96413214448,2.03692866007,5.96413214448,462,577
MAPK4,0.000431784190735,-0.0663134914313,0.00554392116398,0.0778842588059,-0.135572616257,0.0778842588059,8469,15374
MAPK6,-0.0130634357228,-1.77200974425,0.00562372181478,-2.32291641604,-1.0216621306,2.32291641604,13497,5808
MAPK7,0.0107037807484,1.23199110454,0.00308895624654,3.46517719711,1.114612285,3.46517719711,2113,3085
MAPK8,0.00400661551849,0.385518819513,0.00273590809122,1.46445545131,0.376184235298,1.46445545131,5192,8988
MAPK11,0.00174584182524,0.0997737007393,0.00258716776682,0.674808123239,0.0847405412145,0.674808123239,6984,12462
MAPK9,-0.00943756420055,-1.31372632921,0.00430165992277,-2.1939354505,-0.97405772832,2.1939354505,13305,6212
MAPK10,-0.012014038285,-1.63937364875,0.00393563977145,-3.05262650616,-1.29098413893,3.05262650616,14429,3902
MAPK13,-0.00720070587445,-1.03100393644,0.00507158312249,-1.41981422773,-0.688344422126,1.41981422773,11868,9161
MAP2K1,0.00131078631612,0.04478589347,0.00278341711177,0.470927016502,0.00949193238774,0.470927016502,7485,13425
MAP2K2,-0.00670835803652,-0.968774801414,0.00433630046316,-1.54702334248,-0.735294868237,1.54702334248,12111,8647
MAP2K3,-0.0034704509197,-0.559527225491,0.00270085859469,-1.28494358295,-0.638566252124,1.28494358295,11558,9731
MAP2K5,0.00236304586885,0.177783739195,0.00293935903796,0.803932367,0.132397824738,0.803932367,6660,11874
MAP2K6,-0.0141365016045,-1.90763735649,0.00428286382485,-3.30071236972,-1.38254787626,3.30071236972,14661,3361
MAP2K7,-0.00677371116541,-0.977034954843,0.00259715381796,-2.60812860546,-1.12692848322,2.60812860546,13909,4997
EIF2AK2,0.00424581500724,0.415751870493,0.00556967553769,0.762309218644,0.117035518446,0.762309218644,6756,12056
DNAJC3,0.00910963285254,1.03050256936,0.00335516256339,2.71510923254,0.837776575398,2.71510923254,3016,4720
THAP12,-0.00401374896061,-0.628196090355,0.00693147199413,-0.579061556335,-0.378038725329,0.579061556335,10059,12902
PRKX,0.011368896457,1.31605682404,0.0060215937822,1.88802115656,0.532514218866,1.88802115656,4349,7340
PRKY,0.0102654744125,1.17659241674,0.00748650591191,1.3711969954,0.34176432665,1.3711969954,5376,9360
PRM2,0.00407521256688,0.394188980439,0.00315650308521,1.29105293322,0.312184689374,1.29105293322,5525,9694
PRNP,0.0012679722633,0.0393745130011,0.00333631322117,0.380051925358,-0.0240483220036,0.380051925358,7711,13893
PSPN,0.00437922581692,0.432614012765,0.00816617400703,0.536264083175,0.0336065914193,0.536264083175,7336,13117
PRODH,0.0164966154439,1.9641626806,0.00393231688385,4.19513887897,1.38402715103,4.19513887897,1445,1989
PROP1,0.000826133584633,-0.016470636866,0.00365939406952,0.225756933781,-0.0809956461126,0.225756933781,8098,14653
PROS1,0.0110651876591,1.27767027222,0.00214044589362,5.16957129916,1.74367148095,5.16957129916,821,1068
PROX1,0.00201610361528,0.13393279748,0.00360896931434,0.558636951351,0.0418639882553,0.558636951351,7263,12996
PRPH,0.00237836986406,0.179720579156,0.0028229128579,0.842523302626,0.146640999427,0.842523302626,6559,11686
PRPS1,0.0140716994239,1.65767118248,0.00220984572135,6.3677293342,2.18588864728,6.3677293342,363,445
PRPS2,-0.0081196194729,-1.14714783714,0.00720599440025,-1.12678681413,-0.580193620051,1.12678681413,11225,10437
PRPSAP1,0.00611520630569,0.652029141502,0.00580210685734,1.05396306136,0.224679361833,1.05396306136,6092,10763
PRPSAP2,0.0129185855308,1.51192609206,0.00222788839221,5.79857840991,1.97582594971,5.79857840991,513,649
PRRG1,-0.0018236765607,-0.351387093549,0.0054626441331,-0.333845023815,-0.287534003097,0.333845023815,9455,14118
PRRG2,-0.00471602841806,-0.716959033581,0.00446595579111,-1.05599532074,-0.554065836661,1.05599532074,11083,10750
LGMN,0.00164086827147,0.0865058178554,0.00242730008642,0.676005525911,0.0851824795908,0.676005525911,6979,12453
PRSS1,-0.00342999673629,-0.554414115108,0.00347976153436,-0.985698790685,-0.528120734749,0.985698790685,10916,11064
PRSS2,-0.00468716839092,-0.713311339029,0.00309544352432,-1.51421544412,-0.723186101761,1.51421544412,12053,8779
PRSS3,-0.0010083039957,-0.248330015733,0.00345994823306,-0.291421699917,-0.27187636735,0.291421699917,9345,14349
MASP1,0.0189030337016,2.26831619801,0.00351369886088,5.37981040779,1.82126670641,5.37981040779,716,917
RELN,0.0083271196021,0.931598666521,0.0045108466627,1.84602142896,0.517012924395,1.84602142896,4431,7500
KLK7,0.010586591263,1.21717921801,0.00256184354312,4.13241132209,1.36087561205,4.13241132209,1494,2072
PRSS8,0.00335171843721,0.302744659131,0.0033800823846,0.991608504124,0.201665489871,0.991608504124,6219,11035
KLK6,0.00127287924113,0.0399947188029,0.0049031255003,0.259605682345,-0.068502721777,0.259605682345,8018,14482
HTRA1,0.0156760129205,1.86044457462,0.00309112122938,5.07130318006,1.70740260164,5.07130318006,863,1128
KLK10,0.0105482421464,1.21233217254,0.00207821734538,5.07562030018,1.70899596793,5.07562030018,861,1126
PSAP,0.00183748403792,0.111356600446,0.00318588788078,0.576757282956,0.0485518553491,0.576757282956,7222,12912
PSD,0.0016991583644,0.0938732556385,0.00188103120747,0.903312160716,0.169077001844,0.903312160716,6422,11416
PSEN1,0.005414341111,0.563444950657,0.00248375437235,2.17990199485,0.640241841972,2.17990199485,3805,6279
PSEN2,0.0129106420626,1.51092209627,0.00203023073932,6.3591993819,2.18274040538,6.3591993819,366,450
PSKH1,0.0173825990659,2.07614447517,0.00477617697999,3.63943780531,1.17892853554,3.63943780531,1917,2762
PSMA1,0.0043766671054,0.432290610501,0.00247068439828,1.77143916416,0.489486039933,1.77143916416,4566,7768
PSMA2,0.00371707626137,0.348923193129,0.00318751622628,1.16613563586,0.266080109137,1.16613563586,5808,10247
PSMA3,0.0057005918022,0.599624926565,0.00280355846637,2.03334150886,0.586149175632,2.03334150886,4064,6790
PSMA4,-0.00453260728956,-0.6937759559,0.00392140841246,-1.15586208138,-0.590924743922,1.15586208138,11287,10296
PSMA5,0.00406750370039,0.393214636578,0.00252184866953,1.61290554407,0.430974319277,1.61290554407,4875,8382
PSMA6,0.00200236579874,0.132196438803,0.00184696702761,1.08413727414,0.23581608544,1.08413727414,6013,10608
PSMA7,0.00880771158769,0.992341948529,0.00350847751609,2.51040844563,0.762225438329,2.51040844563,3296,5255
PSMB1,0.00818675306477,0.913857371582,0.00341257742001,2.39899409073,0.72110453535,2.39899409073,3454,5576
PSMB2,0.00600293742334,0.637839182898,0.00321285094155,1.86841454289,0.525277793551,1.86841454289,4387,7419
PSMB3,0.00244485576606,0.188123906751,0.00305140405636,0.801223214266,0.131397928388,0.801223214266,6667,11887
PSMB4,0.00235457732802,0.1767133781,0.00595485470106,0.39540466497,-0.0183819200699,0.39540466497,7677,13810
PSMB5,0.00477623533257,0.482793087098,0.00218669139032,2.18422926698,0.641838955174,2.18422926698,3793,6258
PSMB6,0.000413532619188,-0.0686203554465,0.0037650374905,0.109834927336,-0.123780236882,0.109834927336,8387,15226
PSMB7,0.00788575301176,0.875813185138,0.00265843521855,2.96631377614,0.930491357749,2.96631377614,2678,4100
PSMB8,0.0105729081471,1.21544977309,0.00352146595254,3.00241668941,0.943816251074,3.00241668941,2643,4016
PYY,0.0024755618258,0.192004926206,0.00296954114904,0.833651295451,0.143366511623,0.833651295451,6583,11724
PSMB9,0.0127070884606,1.48519442244,0.00218522444733,5.81500379792,1.98188824561,5.81500379792,506,641
PSMB10,0.010670321191,1.2277620633,0.00487119233149,2.19049474233,0.644151422042,2.19049474233,3782,6235
PSMC1,0.00361575039758,0.336116351352,0.00266278717285,1.35788185945,0.336849965174,1.35788185945,5396,9407
PSMC2,-0.00313154663207,-0.516692223381,0.00319558486372,-0.979960403376,-0.526002805977,0.979960403376,10908,11088
PSMC3,0.00731497809976,0.803671446444,0.00199721664102,3.66258619597,1.18747216286,3.66258619597,1892,2721
PSMC4,-0.00424921016744,-0.657956650075,0.00322368232508,-1.31812310859,-0.650812179104,1.31812310859,11643,9573
PSMC5,0.00514994890364,0.530027725872,0.00363378071508,1.41724262069,0.358758884414,1.41724262069,5290,9170
PSMC6,0.00382148531195,0.362119726975,0.00236140001712,1.6183134091,0.43297025861,1.6183134091,4862,8360
PSMD1,0.00900355695279,1.01709535807,0.00233264256601,3.85980993573,1.26026366514,3.85980993573,1699,2415
PSMD2,0.0026872082821,0.218755477123,0.00231977320643,1.1583926716,0.263222329431,1.1583926716,5833,10284
PSMD3,0.00758630680907,0.83796539391,0.00670734485428,1.13104469412,0.253128715107,1.13104469412,5904,10412
PSMD4,0.0061481571298,0.656193882616,0.00329391348498,1.86652052577,0.524578748131,1.86652052577,4395,7429
PSMD5,0.0001211607385,-0.105574004555,0.00386622478847,0.0313382550494,-0.152751854123,0.0313382550494,8565,15577
PSMD7,-0.00952758789259,-1.32510465985,0.00252888469547,-3.76750585333,-1.5548324043,3.76750585333,14977,2563
PSMD8,0.00427205139739,0.419067956682,0.00359439760437,1.18853055995,0.274345646385,1.18853055995,5758,10159
PSMD9,0.00651486742821,0.702543359385,0.00304670242088,2.13833401765,0.624899898295,2.13833401765,3878,6416
PSMD10,0.00617094520383,0.659074127082,0.00361800413223,1.70562138082,0.465193957591,1.70562138082,4694,8025
PSMD11,0.00547317776707,0.57088146999,0.00699385141522,0.782569923514,0.124513356288,0.782569923514,6699,11950
PSMD12,-0.00529866470319,-0.790599962345,0.00342480470909,-1.54714360475,-0.735339254736,1.54714360475,12112,8646
PSMD13,0.00556733657077,0.582782448237,0.00201460921592,2.76348213181,0.855630085383,2.76348213181,2948,4598
PSME1,0.0100347184611,1.1474265666,0.00233632200774,4.29509221239,1.42091801065,4.29509221239,1370,1862
PSME2,0.011066610551,1.27785011527,0.00263449582025,4.20065595322,1.38606339739,4.20065595322,1436,1976
PSPH,0.0103551768587,1.18793014428,0.00176346932948,5.87204817548,2.00294223203,5.87204817548,484,615
PTAFR,-0.00324420965074,-0.530931997909,0.00269502014082,-1.20377937129,-0.608610097228,1.20377937129,11368,10110
PTCH1,0.00922320336441,1.04485704433,0.00364570332471,2.5298831372,0.769413173728,2.5298831372,3271,5209
PTEN,0.00221837394762,0.159498275489,0.00540660328081,0.41030825315,-0.0128812913211,0.41030825315,7641,13731
PTGDS,0.00697361931813,0.760526214397,0.00357841209985,1.94880274366,0.5549475377,1.94880274366,4250,7144
PTGER1,-0.00476456140766,-0.723093245475,0.00276834486366,-1.72108665731,-0.799538301569,1.72108665731,12446,7974
PTGER2,0.00438395264234,0.433211448631,0.00350038701557,1.25241941044,0.29792579658,1.25241941044,5605,9874
PTGER3,0.00875433297359,0.985595285441,0.00284242937946,3.07987703647,0.972405380535,3.07987703647,2553,3844
PTGER4,0.00948975716163,1.07854747813,0.00137376545748,6.90784377345,2.38523453475,6.90784377345,227,275
PTGIR,0.0069506021473,0.757617013785,0.00227554552444,3.05447729903,0.963030824268,3.05447729903,2581,3896
PTGIS,0.00204293627391,0.137324247606,0.00459150907944,0.444937870876,-0.000100163144028,0.444937870876,7563,13571
PTGS2,-0.00696470109937,-1.0011746737,0.00188855285069,-3.68785077782,-1.52543324263,3.68785077782,14931,2677
PTHLH,0.00861028177708,0.967388276761,0.00170516116387,5.04954133341,1.69937072113,5.04954133341,875,1147
PTH1R,0.00349483327432,0.320833318889,0.00479097967112,0.729461094437,0.104911905382,0.729461094437,6844,12188
PTK2,0.00334740446134,0.302199404401,0.00415739326172,0.805169068839,0.132854267683,0.805169068839,6657,11867
TWF1,0.0130898674924,1.5335748686,0.00210326081346,6.22360641565,2.13269564037,6.22360641565,397,488
PTMA,-0.00208548781518,-0.384478104927,0.00296581031236,-0.703176398871,-0.423847134872,0.703176398871,10333,12320
PTMS,0.00283468777551,0.237395797243,0.00215060620329,1.318087789,0.322162736483,1.318087789,5471,9574
PTN,0.0183923324144,2.20376732237,0.00272994118495,6.73726324793,2.3222765322,6.73726324793,265,323
QSOX1,0.0086735056788,0.975379311582,0.00436373550727,1.98763322487,0.569279124075,1.98763322487,4169,6982
PTPN1,0.00776941675217,0.861109140051,0.00542579881286,1.43193970513,0.36418329659,1.43193970513,5250,9109
PTPN2,-0.00907021418454,-1.26729599686,0.00282679156634,-3.20866040939,-1.34857326201,3.20866040939,14585,3554
PTPN3,-0.0111462338438,-1.52968956853,0.00551409403363,-2.02140800934,-0.910381156519,2.02140800934,13002,6823
PTPN4,-0.0172724899809,-2.3040031554,0.00447195453772,-3.86240285655,-1.58985706935,3.86240285655,15030,2414
PTPN9,0.00833092847981,0.932080080569,0.00983720642692,0.846879501991,0.14824878912,0.846879501991,6549,11667
PTPN11,0.0040018282819,0.38491374812,0.00201981492442,1.98128463827,0.566935982439,1.98128463827,4182,7006
PTPN12,-0.00245446335267,-0.431113891207,0.00317442982815,-0.773198175908,-0.44969083071,0.773198175908,10475,11997
